id,age00,education,marital,gender,ethnic,industry,income00
11053,46.3,16,0,0,1,7,123196.0
11054,40.641,16,0,0,2,5,66171.0
11055,57.503,13,0,0,0,1,30474.0
11056,48.92,16,1,0,2,5,49442.0
11057,44.314,12,1,0,1,1,38040.0
11058,40.723,12,3,1,2,6,97254.0
11059,46.01,10,1,0,0,3,52322.0
11060,48.182,16,1,1,1,1,33021.0
11061,44.326,16,1,0,2,2,33540.0
11062,59.8,16,1,0,1,2,38952.0
11063,31.851,13,0,0,1,1,36073.0
11064,47.969,16,0,1,2,6,81684.0
11065,32.861,16,0,0,1,3,49319.0
11066,38.135,18,1,1,1,3,60852.0
11067,45.764,17,1,1,0,1,46961.0
11068,34.312,18,1,1,1,0,28949.0
11069,58.281,18,1,1,1,4,76435.0
11070,37.677,19,1,1,2,6,90366.0
11071,57.682,12,1,1,2,5,66979.0
11072,30.066,14,1,0,0,3,55604.0
11073,46.459,14,3,0,1,0,34667.0
11074,35.661,18,1,1,2,0,33337.0
11075,51.75,16,0,1,0,1,42702.0
11076,32.831,12,0,1,0,7,104403.0
11077,44.281,14,1,0,1,2,41743.0
11078,44.06,14,2,0,0,3,40980.0
11079,48.335,13,2,0,2,5,74471.0
11080,32.022,16,0,1,2,7,148049.0
11081,40.336,16,1,0,0,2,41043.0
11082,37.557,14,0,0,2,5,75854.0
11083,40.076,16,1,0,1,2,43491.0
11084,31.214,17,0,0,2,6,106753.0
11085,55.819,16,1,0,0,5,72264.0
11086,36.909,14,1,0,1,5,70023.0
11087,34.958,12,1,0,0,6,89737.0
11088,58.454,14,0,1,0,4,45707.0
11089,55.606,16,1,1,1,4,60440.0
11090,37.815,16,1,0,0,5,56693.0
11091,48.824,16,1,0,0,2,38972.0
11092,45.164,16,0,1,2,7,134016.0
11093,53.899,16,0,0,0,1,36876.0
11094,32.173,16,2,1,0,7,101599.0
11095,36.156,14,3,1,2,7,111863.0
11096,49.339,17,0,0,0,3,44525.0
11097,46.265,14,0,0,2,0,27903.0
11098,40.168,16,0,0,2,1,40896.0
11099,35.295,18,0,0,2,2,37695.0
11100,57.126,12,1,0,0,2,43930.0
11101,33.233,18,0,1,1,1,40414.0
11102,56.483,14,1,0,1,4,51894.0
11103,53.376,17,1,0,1,3,55023.0
11104,30.5,16,1,1,2,0,34343.0
11105,50.156,9,0,0,0,3,55601.0
11106,36.839,12,1,1,0,3,57215.0
11107,55.615,16,1,0,0,1,39329.0
11108,37.375,14,0,0,2,0,23672.0
11109,37.959,12,0,0,2,2,51809.0
11110,43.702,19,2,0,0,7,96681.0
11111,34.929,16,0,0,0,6,103263.0
11112,30.718,12,1,1,1,4,56729.0
11113,46.472,14,1,0,1,0,26670.0
11114,33.661,16,0,0,1,1,29055.0
11115,53.481,16,0,1,0,6,96796.0
11116,48.903,14,1,1,1,3,50856.0
11117,40.418,16,1,0,1,3,60638.0
11118,32.473,16,1,0,1,3,47872.0
11119,58.94,20,1,1,1,2,43970.0
11120,41.427,16,1,1,0,5,57301.0
11121,53.333,20,0,0,0,3,58144.0
11122,37.508,12,0,0,0,5,52404.0
11123,34.374,16,1,1,1,4,64191.0
11124,36.805,16,2,1,0,1,38320.0
11125,34.462,16,0,1,2,5,71980.0
11126,38.506,14,0,1,2,2,46444.0
11127,48.935,13,2,1,0,4,53393.0
11128,33.179,12,0,0,1,5,79985.0
11129,43.95,12,1,0,0,3,52295.0
11130,44.444,16,2,0,0,1,43019.0
11131,31.725,16,1,0,1,0,28916.0
11132,49.73,16,1,0,0,1,37524.0
11133,39.815,12,1,0,1,6,97773.0
11134,58.915,18,1,0,1,4,59580.0
11135,32.582,17,1,1,0,5,73045.0
11136,47.216,14,1,0,0,1,39589.0
11137,46.072,16,0,0,0,6,117096.0
11138,47.418,12,0,1,1,1,30215.0
11139,47.875,16,2,1,2,6,90066.0
11140,36.334,16,2,0,1,0,27135.0
11141,43.695,13,1,1,2,4,79992.0
11142,53.349,8,0,1,0,3,56904.0
11143,41.819,12,1,1,2,1,35602.0
11144,57.517,13,2,1,1,0,33961.0
11145,48.888,16,1,0,2,6,79669.0
11146,35.448,17,2,0,0,1,33919.0
11147,47.61,16,1,1,1,1,35445.0
11148,46.039,18,2,1,0,6,119510.0
11149,40.766,16,1,1,2,1,43819.0
11150,50.252,20,0,1,2,7,130425.0
11151,51.218,14,1,0,2,2,44898.0
11152,40.273,14,0,1,1,4,64537.0
11153,47.375,20,1,1,1,5,49114.0
11154,55.84,16,0,0,1,2,35528.0
11155,39.811,12,1,0,1,1,45904.0
11156,54.599,14,0,1,1,0,30355.0
11157,45.013,12,1,1,1,4,71068.0
11158,53.359,18,0,1,1,3,46854.0
11159,34.039,12,1,1,2,5,82831.0
11160,50.558,16,1,1,0,4,56003.0
11161,46.487,20,0,0,1,3,49016.0
11162,52.394,14,0,0,0,6,96438.0
11163,31.972,16,1,1,2,6,80683.0
11164,55.4,12,1,0,2,1,36491.0
11165,34.043,12,1,1,0,3,54799.0
11166,49.28,16,1,1,0,2,38241.0
11167,55.668,16,2,0,0,5,56381.0
11168,34.427,17,0,1,0,6,85443.0
11169,48.763,14,1,0,1,0,27239.0
11170,37.75,16,0,1,0,4,51852.0
11171,42.501,14,0,0,1,2,46834.0
11172,51.774,16,0,1,2,7,91344.0
11173,34.902,12,1,0,1,1,42074.0
11174,54.139,16,1,0,0,3,53806.0
11175,37.676,16,1,0,0,3,53867.0
11176,31.549,14,1,1,1,3,57500.0
11177,52.504,12,1,0,2,1,41313.0
11178,51.26,16,1,0,2,1,38305.0
11179,36.627,18,1,1,0,7,92925.0
11180,40.883,16,1,1,0,3,58820.0
11181,52.59,16,2,1,1,2,49499.0
11182,38.14,17,1,1,2,1,34084.0
11183,46.236,16,1,0,2,5,62343.0
11184,50.474,14,1,0,2,5,48505.0
11185,45.845,14,0,1,0,6,97245.0
11186,51.978,16,1,1,0,3,59573.0
11187,43.635,12,0,0,0,2,40299.0
11188,51.137,19,1,0,0,2,42291.0
11189,47.978,14,0,0,2,0,26237.0
11190,55.542,18,0,1,2,6,76945.0
11191,30.49,12,0,1,0,4,46811.0
11192,47.455,16,1,1,2,2,48278.0
11193,39.034,10,1,1,2,7,144084.0
11194,41.901,16,3,0,0,2,46832.0
11195,45.997,21,1,0,2,7,96639.0
11196,52.451,12,0,0,1,2,37483.0
11197,57.777,14,1,0,0,5,61660.0
11198,41.493,14,1,0,2,6,83576.0
11199,56.176,16,1,0,2,5,47282.0
11200,48.711,14,0,1,1,3,46682.0
11201,51.566,16,0,0,2,5,66308.0
11202,56.807,16,0,0,1,2,43170.0
11203,58.591,14,1,1,2,2,47836.0
11204,44.179,18,0,0,1,0,25282.0
11205,44.661,16,1,0,1,2,41261.0
11206,56.988,14,0,0,0,3,53009.0
11207,42.084,19,0,1,2,2,53360.0
11208,38.822,12,2,1,1,2,45413.0
11209,35.608,14,2,0,2,6,66469.0
11210,56.097,18,0,0,0,0,31056.0
11211,41.608,16,2,0,2,6,68585.0
11212,48.501,12,1,1,0,2,49416.0
11213,32.543,18,1,0,0,0,28669.0
11214,48.163,14,1,1,0,0,22293.0
11215,37.688,14,2,0,0,2,45118.0
11216,57.262,12,0,1,1,7,66738.0
11217,52.002,16,2,0,0,0,24163.0
11218,30.286,12,0,1,1,4,53177.0
11219,43.875,13,1,0,2,5,74955.0
11220,41.679,14,0,1,2,7,92504.0
11221,38.045,16,2,0,0,3,54887.0
11222,50.494,13,1,0,1,2,49391.0
11223,41.465,16,0,1,2,6,71144.0
11224,58.956,16,0,1,0,5,68906.0
11225,47.091,16,0,1,1,2,39938.0
11226,56.498,16,0,1,1,4,66427.0
11227,41.335,12,1,1,0,4,63119.0
11228,44.943,18,0,1,1,3,50229.0
11229,52.226,12,1,1,1,3,57810.0
11230,56.186,16,1,1,1,4,60854.0
11231,44.054,18,0,1,0,4,54558.0
11232,59.581,12,3,0,2,2,50077.0
11233,30.641,14,0,0,0,5,48896.0
11234,32.074,16,1,0,0,3,57932.0
11235,30.398,16,3,1,1,0,22053.0
11236,44.023,20,3,0,2,6,77610.0
11237,50.072,16,0,0,0,3,52468.0
11238,42.756,16,1,1,0,7,125747.0
11239,57.158,16,0,1,1,4,58948.0
11240,35.41,16,1,0,1,5,57314.0
11241,47.827,14,0,0,1,1,39756.0
11242,38.528,16,2,0,2,6,98080.0
11243,38.942,16,0,1,0,7,101407.0
11244,33.46,18,0,0,2,2,47870.0
11245,54.378,17,1,1,2,5,70761.0
11246,53.243,16,2,1,2,7,120435.0
11247,33.373,16,1,1,1,1,28495.0
11248,34.474,18,1,0,1,5,82212.0
11249,33.206,12,1,0,0,1,43944.0
11250,59.148,12,1,0,1,1,34574.0
11251,48.904,21,1,1,2,6,65972.0
11252,49.267,16,0,0,1,1,34733.0
11253,56.847,16,0,0,2,1,42961.0
11254,53.477,14,0,0,1,0,21369.0
11255,40.813,20,3,0,2,2,44184.0
11256,47.986,12,1,1,2,7,122394.0
11257,43.28,13,2,0,2,7,105136.0
11258,46.648,17,1,1,1,4,62431.0
11259,58.323,16,2,1,2,6,64525.0
11260,30.36,12,1,0,0,3,61360.0
11261,43.578,14,1,0,1,0,23881.0
11262,48.652,12,1,0,1,2,46001.0
11263,51.582,14,1,0,2,7,104201.0
11264,58.436,12,0,0,2,3,67716.0
11265,32.488,16,1,0,0,3,46629.0
11266,59.7,12,0,1,0,4,51329.0
11267,35.008,18,0,1,0,2,45510.0
11268,37.437,12,0,0,2,7,82978.0
11269,45.805,20,3,1,2,6,112572.0
11270,52.009,0,1,0,1,1,31446.0
11271,55.364,14,1,0,0,6,95247.0
11272,32.047,16,0,1,1,0,23701.0
11273,35.756,9,1,0,1,3,39366.0
11274,56.481,18,0,1,1,1,44737.0
11275,45.805,16,0,1,1,1,33029.0
11276,46.475,18,2,0,0,1,37255.0
11277,44.599,16,3,0,1,3,44720.0
11278,45.427,20,0,1,0,1,29084.0
11279,40.749,16,1,1,0,1,33717.0
11280,58.504,12,0,0,0,3,62132.0
11281,47.597,12,1,0,1,2,54805.0
11282,38.049,16,1,0,1,5,93446.0
11283,51.759,16,3,1,0,1,41318.0
11284,57.933,16,0,0,1,2,50154.0
11285,37.384,16,1,0,1,1,33635.0
11286,59.437,16,1,0,2,5,64475.0
11287,38.485,12,0,1,2,7,103870.0
11288,30.044,13,3,1,1,4,79130.0
11289,57.784,16,3,0,1,3,47131.0
11290,58.054,16,1,0,2,3,64323.0
11291,33.341,16,0,1,2,6,86236.0
11292,53.505,20,1,0,0,6,82326.0
11293,49.559,16,0,0,2,2,40876.0
11294,53.705,16,0,1,2,6,101684.0
11295,47.938,14,1,0,1,1,36949.0
11296,47.244,16,2,1,0,3,64205.0
11297,55.649,12,1,0,0,3,58366.0
11298,40.632,12,0,1,1,0,25144.0
11299,31.155,20,1,0,2,2,43467.0
11300,47.24,12,2,0,2,5,76066.0
11301,40.716,12,1,1,0,4,58217.0
11302,36.569,14,1,0,1,0,35415.0
11303,31.421,12,1,0,0,3,52994.0
11304,54.221,12,1,1,2,3,45104.0
11305,32.945,12,2,0,0,1,32330.0
11306,37.01,19,1,1,0,6,60521.0
11307,34.047,14,1,1,0,2,44393.0
11308,38.218,19,0,0,1,0,26976.0
11309,45.082,12,1,0,0,1,29862.0
11310,33.302,14,1,0,1,1,37626.0
11311,49.94,16,2,1,0,3,48663.0
11312,34.361,12,1,1,1,4,57372.0
11313,55.655,16,2,0,2,2,46692.0
11314,52.148,12,1,1,1,1,25788.0
11315,34.139,14,3,1,0,6,96947.0
11316,46.386,18,1,1,0,6,117119.0
11317,57.841,14,0,0,1,6,78296.0
11318,56.409,16,1,0,1,5,61370.0
11319,39.702,16,0,0,1,1,30298.0
11320,40.78,16,0,0,1,0,26563.0
11321,32.136,18,1,1,2,5,72021.0
11322,44.829,20,2,1,0,1,29476.0
11323,54.428,12,1,0,2,5,65083.0
11324,54.956,16,0,0,1,0,24288.0
11325,45.345,12,1,1,1,4,58391.0
11326,33.674,16,1,0,2,6,90118.0
11327,47.932,16,0,1,2,5,48643.0
11328,31.737,12,0,0,1,5,69464.0
11329,45.766,13,0,1,0,6,91171.0
11330,43.305,14,1,0,1,3,65527.0
11331,48.75,16,0,1,1,4,65638.0
11332,57.456,16,1,0,1,3,41809.0
11333,32.17,14,1,0,1,1,36285.0
11334,35.466,16,1,0,2,6,113598.0
11335,44.305,16,3,0,2,0,25626.0
11336,58.884,16,1,0,1,1,35712.0
11337,36.586,22,0,1,1,7,126376.0
11338,41.043,16,0,0,2,2,51106.0
11339,39.497,8,2,0,0,0,22878.0
11340,59.786,20,2,1,2,7,153299.0
11341,34.73,21,0,0,2,5,57218.0
11342,35.668,13,1,0,2,1,34503.0
11343,58.71,12,2,1,1,4,57311.0
11344,48.165,17,0,0,0,3,41098.0
11345,48.694,14,1,1,1,2,41147.0
11346,38.857,17,2,0,0,2,43212.0
11347,37.288,17,2,1,2,7,112803.0
11348,40.424,16,1,1,1,2,44244.0
11349,53.286,14,1,0,1,7,111641.0
11350,59.612,16,3,1,2,6,86556.0
11351,30.694,18,0,1,1,2,46034.0
11352,42.278,16,1,0,1,3,50974.0
11353,32.226,19,0,1,0,5,63953.0
11354,59.695,12,0,1,2,7,121993.0
11355,50.611,16,1,1,2,6,81845.0
11356,47.682,16,1,1,1,0,36613.0
11357,37.311,16,0,1,2,6,97637.0
11358,58.832,16,1,1,0,4,56295.0
11359,43.041,12,1,0,0,3,43288.0
11360,53.861,16,1,0,2,2,55879.0
11361,55.218,18,0,0,1,1,35958.0
11362,44.776,16,1,1,2,3,64101.0
11363,43.863,16,1,1,1,0,31679.0
11364,47.467,12,1,0,1,0,33105.0
11365,35.151,16,2,0,2,2,40783.0
11366,44.189,18,0,0,2,5,65046.0
11367,55.323,12,1,0,2,1,31655.0
11368,47.834,20,1,0,0,1,32280.0
11369,48.39,14,1,1,1,6,88747.0
11370,41.261,12,1,1,2,7,146252.0
11371,35.893,14,1,1,2,7,107190.0
11372,47.923,12,0,0,1,6,91721.0
11373,34.461,16,1,0,0,0,30578.0
11374,50.206,16,0,0,2,6,128882.0
11375,47.118,12,3,0,2,5,62981.0
11376,36.569,16,2,1,0,4,59200.0
11377,47.771,12,1,1,0,2,37527.0
11378,31.386,12,3,1,2,7,114520.0
11379,49.222,12,1,0,0,3,49274.0
11380,49.482,8,1,1,2,2,42232.0
11381,54.65,12,0,0,2,7,95633.0
11382,50.896,13,0,1,1,5,78200.0
11383,33.409,16,1,0,0,4,54040.0
11384,49.512,16,1,1,0,4,49388.0
11385,49.432,16,0,0,0,7,124848.0
11386,53.349,18,0,1,0,6,85318.0
11387,34.901,13,0,1,0,5,81264.0
11388,38.091,12,0,0,2,7,127101.0
11389,40.5,16,1,1,0,2,35586.0
11390,41.545,16,1,1,1,3,48855.0
11391,39.604,18,1,1,0,4,70208.0
11392,57.049,18,3,0,0,1,34730.0
11393,52.93,16,2,1,0,6,112989.0
11394,48.948,16,1,0,2,5,54819.0
11395,43.427,12,0,1,2,5,48625.0
11396,56.606,20,1,1,1,4,55352.0
11397,53.08,14,1,0,1,5,74232.0
11398,47.62,13,0,0,0,3,56389.0
11399,34.171,16,2,0,2,6,60328.0
11400,35.364,16,0,1,0,2,45293.0
11401,39.21,16,1,0,2,5,89685.0
11402,49.361,18,0,0,0,1,26044.0
11403,32.672,12,2,1,0,3,41350.0
11404,38.188,14,1,1,2,7,113706.0
11405,48.754,14,0,0,2,6,69270.0
11406,59.445,14,2,1,1,3,50171.0
11407,38.26,12,1,0,2,5,67292.0
11408,30.883,16,2,1,1,6,109502.0
11409,47.573,11,1,0,1,2,38257.0
11410,57.922,16,1,0,2,2,45370.0
11411,31.931,14,1,1,1,6,97549.0
11412,44.384,16,2,0,0,6,115914.0
11413,49.608,13,3,0,0,3,47259.0
11414,57.127,16,1,1,1,4,51151.0
11415,39.715,16,1,0,2,3,56887.0
11416,43.917,16,0,0,2,5,69853.0
11417,44.396,16,1,1,2,7,139187.0
11418,30.732,12,0,1,0,1,39602.0
11419,32.942,12,0,0,1,3,52965.0
11420,33.552,20,1,0,2,5,75777.0
11421,48.652,18,2,0,0,1,30666.0
11422,53.522,18,0,1,2,6,104725.0
11423,53.89,20,0,1,2,7,128648.0
11424,55.185,16,0,1,0,2,41860.0
11425,31.244,14,0,1,1,4,66667.0
11426,45.854,16,0,1,2,6,104011.0
11427,41.116,16,1,0,2,5,56725.0
11428,46.084,16,1,0,1,6,74754.0
11429,34.019,12,0,0,2,3,62679.0
11430,46.009,14,0,0,0,2,44836.0
11431,34.325,18,0,0,0,1,37866.0
11432,31.308,19,2,1,2,1,28439.0
11433,33.82,14,1,0,1,2,42551.0
11434,52.306,16,1,1,1,1,34108.0
11435,49.884,12,1,0,1,0,35107.0
11436,33.628,16,1,0,0,0,25627.0
11437,35.077,16,0,0,2,3,52063.0
11438,46.401,16,1,0,1,5,67033.0
11439,39.319,12,1,0,0,2,40227.0
11440,36.507,12,1,1,0,6,103715.0
11441,54.263,12,1,0,1,6,89373.0
11442,49.466,16,0,0,2,5,73441.0
11443,58.934,19,1,1,2,7,119186.0
11444,41.873,19,0,1,0,3,50177.0
11445,49.735,12,1,1,0,0,28481.0
11446,53.699,11,3,0,2,5,68011.0
11447,31.138,12,0,1,0,3,59924.0
11448,44.159,22,1,1,1,5,83044.0
11449,48.625,12,2,0,2,2,37208.0
11450,45.75,18,1,0,2,5,63390.0
11451,40.96,16,0,0,1,3,56710.0
11452,36.866,18,1,0,0,2,44139.0
11453,45.717,8,1,1,0,5,83120.0
11454,46.659,20,1,1,2,7,131955.0
11455,37.938,16,1,0,0,1,33403.0
11456,37.549,18,1,0,2,5,60791.0
11457,30.061,16,1,1,0,2,49788.0
11458,41.514,14,1,1,0,6,115741.0
11459,38.651,17,1,0,0,3,52090.0
11460,51.059,14,1,1,0,3,48569.0
11461,36.236,14,1,1,1,7,136179.0
11462,59.682,12,1,1,1,4,45295.0
11463,32.023,18,0,0,1,0,34260.0
11464,35.512,16,1,1,2,0,28047.0
11465,32.642,16,1,0,1,5,83591.0
11466,53.261,18,1,0,1,3,61439.0
11467,41.442,12,0,1,2,6,97114.0
11468,48.64,14,0,0,1,1,35021.0
11469,33.241,16,0,0,0,5,71936.0
11470,43.37,17,1,1,0,7,104442.0
11471,50.659,16,0,0,0,1,39202.0
11472,33.749,16,0,1,0,6,85988.0
11473,52.339,16,0,1,1,1,44298.0
11474,43.679,12,0,0,1,1,39773.0
11475,54.215,12,1,0,2,1,32350.0
11476,45.144,16,0,0,0,2,42664.0
11477,48.418,17,1,0,1,5,48659.0
11478,44.256,8,1,0,2,5,53394.0
11479,43.04,14,1,1,1,3,47642.0
11480,40.895,20,0,1,1,4,69125.0
11481,30.226,14,1,1,2,1,32809.0
11482,45.876,18,0,1,1,4,58725.0
11483,56.264,16,0,0,2,2,45421.0
11484,56.905,12,1,1,0,2,42822.0
11485,33.571,13,1,1,0,6,81451.0
11486,53.809,18,1,1,2,7,151465.0
11487,45.718,16,2,0,1,0,27535.0
11488,37.534,21,1,0,1,1,32896.0
11489,36.887,16,2,1,0,6,94259.0
11490,32.185,12,1,1,2,6,117633.0
11491,50.648,14,0,1,2,6,59929.0
11492,48.89,16,1,1,1,4,82594.0
11493,44.079,16,1,0,1,3,49743.0
11494,53.642,12,1,1,2,6,53534.0
11495,45.879,21,0,0,0,6,94141.0
11496,43.469,12,2,0,2,6,100060.0
11497,30.198,21,0,1,1,3,56675.0
11498,38.588,18,3,1,0,5,74740.0
11499,45.08,18,3,0,1,1,33292.0
11500,56.048,13,1,0,2,2,42906.0
11501,46.491,18,0,1,2,6,113310.0
11502,36.166,18,1,1,0,6,112480.0
11503,54.849,16,1,1,2,6,95472.0
11504,45.952,12,0,0,2,6,94761.0
11505,48.255,14,0,1,2,1,38538.0
11506,30.396,16,0,0,1,3,54308.0
11507,34.243,8,0,0,2,7,106233.0
11508,56.843,18,1,1,0,7,143196.0
11509,43.873,12,1,0,2,7,144850.0
11510,38.783,16,1,0,1,7,81053.0
11511,41.075,13,0,1,0,7,123967.0
11512,52.588,12,0,0,2,5,67203.0
11513,31.487,12,1,0,1,3,56777.0
11514,35.34,16,2,0,2,0,34874.0
11515,35.17,12,1,0,0,1,30749.0
11516,47.78,17,1,1,0,1,36892.0
11517,41.144,16,1,0,0,4,76966.0
11518,57.535,12,1,1,1,5,57209.0
11519,30.218,16,1,0,1,1,43818.0
11520,35.624,16,0,1,0,3,60435.0
11521,43.378,16,2,0,2,1,38566.0
11522,50.746,12,3,1,0,0,28736.0
11523,42.231,12,1,0,0,0,29855.0
11524,47.555,16,1,0,1,2,38555.0
11525,52.046,12,1,1,2,6,79864.0
11526,44.481,12,2,0,2,6,88918.0
11527,31.423,17,3,0,1,3,55075.0
11528,39.771,16,1,1,2,2,46255.0
11529,58.303,19,1,0,0,2,48787.0
11530,33.944,16,1,0,0,2,38087.0
11531,47.092,16,1,0,2,5,78463.0
11532,45.928,13,1,0,0,3,49564.0
11533,53.966,19,0,1,2,2,49327.0
11534,52.866,12,2,0,0,5,63792.0
11535,50.202,14,1,0,1,5,75163.0
11536,35.165,16,1,1,2,6,95237.0
11537,33.316,19,1,1,1,1,29990.0
11538,46.732,18,0,0,1,3,58491.0
11539,42.842,16,3,0,2,2,54684.0
11540,30.536,16,1,0,0,3,52718.0
11541,46.468,14,1,1,1,3,48384.0
11542,37.749,16,1,1,0,2,38566.0
11543,37.431,13,2,0,0,2,41328.0
11544,51.537,12,1,1,2,6,85922.0
11545,49.293,16,1,0,1,2,41123.0
11546,50.249,12,1,0,1,0,29218.0
11547,40.177,18,1,0,0,2,44642.0
11548,43.619,16,0,0,2,0,31463.0
11549,43.356,16,1,0,0,1,31473.0
11550,56.307,14,1,1,0,4,77769.0
11551,37.859,17,0,1,0,2,45102.0
11552,51.829,14,1,0,0,2,44736.0
11553,56.463,18,0,1,1,3,43459.0
11554,49.93,14,1,0,2,0,28255.0
11555,49.665,14,2,0,1,2,53511.0
11556,53.376,16,1,0,2,7,153521.0
11557,32.947,18,0,0,2,6,80322.0
11558,31.908,22,3,0,1,5,74471.0
11559,46.71,18,3,1,2,4,77056.0
11560,58.984,18,2,0,1,0,31826.0
11561,47.78,14,1,1,2,7,88274.0
11562,45.586,19,1,0,1,1,36310.0
11563,31.364,12,1,0,2,3,64754.0
11564,31.341,16,1,1,1,0,22001.0
11565,45.622,12,3,1,1,4,55749.0
11566,31.053,12,1,0,0,3,57300.0
11567,59.99,12,1,0,2,2,34598.0
11568,48.301,16,0,0,0,5,54794.0
11569,30.261,12,2,1,0,4,56234.0
11570,34.278,19,2,0,2,5,85447.0
11571,32.694,17,1,0,1,0,29083.0
11572,47.127,14,0,0,0,1,30593.0
11573,45.009,12,0,1,2,5,70391.0
11574,38.532,18,0,1,1,5,63210.0
11575,54.659,12,1,0,1,0,23166.0
11576,43.423,16,1,0,2,1,28641.0
11577,56.058,16,1,1,2,6,92619.0
11578,51.343,16,1,0,2,2,39546.0
11579,30.464,14,0,0,2,0,26479.0
11580,53.416,14,1,1,2,6,119613.0
11581,39.986,16,1,1,2,5,62500.0
11582,32.65,14,2,0,2,2,41242.0
11583,53.844,21,0,0,0,5,62738.0
11584,43.986,16,1,0,1,2,44468.0
11585,41.271,18,1,1,1,1,40608.0
11586,56.881,16,0,0,2,3,48422.0
11587,35.775,12,1,1,1,7,150476.0
11588,54.28,16,2,1,2,6,68555.0
11589,54.377,16,1,0,1,7,90653.0
11590,34.902,20,1,0,2,6,101892.0
11591,43.601,16,0,0,2,6,98701.0
11592,43.548,14,0,0,0,1,38682.0
11593,59.999,14,1,1,2,6,89196.0
11594,35.087,17,1,0,0,1,43491.0
11595,48.639,18,1,1,1,1,33556.0
11596,48.648,11,1,1,0,3,58958.0
11597,38.404,16,0,0,2,2,45067.0
11598,37.87,16,2,1,2,6,118523.0
11599,32.398,13,1,0,0,3,51442.0
11600,35.593,16,0,1,2,5,82594.0
11601,31.293,16,1,0,2,6,86242.0
11602,36.339,16,1,1,2,6,98126.0
11603,38.75,16,1,1,0,6,68182.0
11604,44.881,16,2,1,1,0,20312.0
11605,47.603,16,1,1,0,4,55472.0
11606,58.473,14,1,0,1,1,38968.0
11607,54.865,18,1,1,1,4,55957.0
11608,56.003,12,0,1,0,4,57602.0
11609,48.82,12,0,0,1,0,25902.0
11610,38.272,16,1,1,2,5,87671.0
11611,35.368,17,2,0,2,2,46213.0
11612,55.515,16,1,0,2,3,41622.0
11613,37.186,14,1,1,1,6,98684.0
11614,30.311,16,2,1,1,1,38718.0
11615,47.929,14,0,0,1,3,56824.0
11616,31.599,16,3,0,2,1,35194.0
11617,39.8,19,1,1,2,7,97438.0
11618,40.623,18,1,1,2,6,119129.0
11619,36.223,18,0,1,1,3,64894.0
11620,56.582,16,1,0,2,6,57881.0
11621,56.789,16,0,1,0,2,36573.0
11622,56.576,13,0,0,0,1,29496.0
11623,33.028,17,2,0,2,5,65448.0
11624,53.175,18,1,1,1,6,92669.0
11625,55.143,20,2,1,2,2,55354.0
11626,49.958,12,0,1,1,4,73927.0
11627,35.766,14,1,0,0,7,132371.0
11628,38.247,12,1,0,2,5,73928.0
11629,53.92,16,1,0,2,5,78353.0
11630,48.912,12,1,0,1,1,31405.0
11631,52.708,16,0,0,0,0,22135.0
11632,50.172,16,1,1,1,4,65939.0
11633,53.831,10,1,1,0,4,67512.0
11634,52.975,16,2,0,1,3,54486.0
11635,36.36,22,0,0,2,6,98966.0
11636,43.279,21,1,0,2,1,39141.0
11637,47.267,20,2,1,1,3,63109.0
11638,58.563,16,0,1,0,1,43622.0
11639,49.2,13,1,0,1,3,60176.0
11640,33.199,16,0,1,1,3,49588.0
11641,37.584,17,1,1,1,1,32918.0
11642,58.618,12,1,0,2,7,124084.0
11643,36.318,16,1,0,2,6,98519.0
11644,44.431,16,1,1,1,6,90661.0
11645,35.195,16,1,0,2,3,57561.0
11646,42.81,16,0,0,2,7,137778.0
11647,42.076,12,1,1,1,1,29477.0
11648,43.906,14,1,0,2,5,69858.0
11649,49.199,12,0,1,1,6,101295.0
11650,34.219,21,1,0,1,3,49537.0
11651,45.538,16,2,0,1,3,51222.0
11652,42.029,16,0,1,1,4,60658.0
11653,51.663,14,0,1,2,5,55795.0
11654,52.046,18,1,0,0,1,27427.0
11655,54.497,16,1,0,2,2,41307.0
11656,46.498,21,3,1,1,4,66480.0
11657,43.343,16,0,1,0,7,126389.0
11658,38.824,16,1,1,2,6,97964.0
11659,56.266,14,1,1,0,1,39391.0
11660,38.421,12,1,1,0,0,23128.0
11661,34.314,12,1,0,2,2,48044.0
11662,36.181,12,1,1,2,6,103370.0
11663,40.118,16,1,1,0,5,67296.0
11664,53.634,12,1,0,1,0,28601.0
11665,42.613,20,1,0,2,1,41517.0
11666,43.31,16,2,1,1,0,26129.0
11667,52.061,8,0,0,2,5,57272.0
11668,37.224,16,1,1,1,3,65246.0
11669,51.257,16,0,1,0,1,37280.0
11670,40.639,12,1,0,0,0,30528.0
11671,59.742,20,1,0,0,1,38660.0
11672,46.41,16,1,1,1,4,67456.0
11673,58.215,17,3,0,1,7,98784.0
11674,49.316,16,0,0,0,3,42938.0
11675,34.514,14,1,0,0,3,59803.0
11676,52.524,12,3,0,0,3,37959.0
11677,44.609,16,0,1,1,1,28210.0
11678,35.705,14,1,0,2,2,41772.0
11679,47.978,16,1,1,0,3,39089.0
11680,34.978,17,0,0,0,3,60155.0
11681,40.381,18,1,1,1,4,76464.0
11682,44.728,18,2,0,2,5,77061.0
11683,55.664,18,3,1,0,6,85494.0
11684,41.079,12,0,1,0,2,36369.0
11685,31.569,18,0,1,0,1,31485.0
11686,50.428,16,1,1,2,6,81896.0
11687,40.016,12,0,0,2,2,55493.0
